DRG_Cd,DRG_Desc,HH_Cases,HH_%,ESC_Cases,ESC_%,Nat_Cases,Nat_%,Diff_vs_Nat_%,Diff_vs_ESC_%,Ratio_vs_Nat
451,SINGLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,12.0,0.13029315960912052,23.0,0.007376547070388295,650,0.01312473485511605,0.11716842475400448,0.12291661253873223,9.92729842144826
454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,31.0,0.33659066232356133,796.0,0.2552926725230036,13779,0.27822418702868323,0.058366475294878095,0.08129798980055775,1.2097821757274498
455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,90.0,0.9771986970684038,740.0,0.23733238400379733,10551,0.21304473454819917,0.7641539625202046,0.7398663130646065,4.586823979201996
460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,49.0,0.5320304017372421,1112.0,0.3566400148813819,18008,0.36361573118604595,0.1684146705511962,0.17539038685586023,1.4631666237372605
467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,48.0,0.5211726384364821,888.0,0.2847988608045568,14134,0.2853923114495543,0.2357803269869278,0.2363737776319253,1.8261621547874254
468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,38.0,0.4125950054288816,649.0,0.2081469151600871,9115,0.18404916646828126,0.22854583896060035,0.2044480902687945,2.2417651399686593
470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,90.0,0.9771986970684038,3395.0,1.088842491476881,59121,1.1937653067220249,-0.21656660965362107,-0.11164379440847727,0.8185852709622681
472,CERVICAL SPINAL FUSION WITH CC,40.0,0.43431053203040176,690.0,0.22129641211164883,11118,0.2244935417218158,0.20981699030858597,0.21301411991875294,1.9346237254726175
473,CERVICAL SPINAL FUSION WITHOUT CC/MCC,29.0,0.31487513572204123,206.0,0.06606820419565168,2401,0.04848075136482099,0.26639438435722024,0.24880693152638955,6.494848509103833
480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,37.0,0.4017372421281217,1436.0,0.460553112742504,21607,0.43628637848383467,-0.034549136355712995,-0.058815870614382315,0.9208108754718018
481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,133.0,1.444082519001086,4290.0,1.3758863883463386,62753,1.267102286712458,0.17698023228862803,0.06819613065474739,1.139673200928245
482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,12.0,0.13029315960912052,554.0,0.17767856856500502,6826,0.13782990787849567,-0.007536748269375143,-0.0473854089558845,0.9453184843160515
483,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,28.0,0.30401737242128124,550.0,0.17639569081363315,8966,0.1810405734014931,0.12297679901978814,0.12762168160764809,1.6792775603238004
493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",38.0,0.4125950054288816,638.0,0.20461900134381444,10223,0.20642179142130987,0.20617321400757174,0.20797600408506717,1.9987957792051578
494,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITHOUT CC/MCC",20.0,0.21715526601520088,112.0,0.03592057703841257,1650,0.03331663463221767,0.1838386313829832,0.18123468897678832,6.517923206001382
516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC,26.0,0.28230184581976114,299.0,0.09589511191504783,6436,0.12995506696542602,0.15234677885433512,0.1864067339047133,2.172303492366837
517,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITHOUT CC/MCC,19.0,0.2062975027144408,127.0,0.040731368606057104,2059,0.04157512164105223,0.16472238107338857,0.1655661341083837,4.96204207159163
519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,14.0,0.15200868621064062,225.0,0.0721618735146681,3713,0.07497252387237831,0.07703616233826231,0.07984681269597252,2.027525263380446
521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,21.0,0.2280130293159609,703.0,0.22546576480360747,7531,0.15206519722135228,0.07594783209460862,0.002547264512353431,1.4994425646524225
522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,92.0,0.998914223669924,2955.0,0.9477259388259743,37275,0.7526530641914628,0.24626115947846117,0.05118828484394966,1.3271908017049092
535,FRACTURES OF HIP AND PELVIS WITH MCC,13.0,0.14115092290988057,98.0,0.031430504908611,1062,0.021443797563281918,0.11970712534659865,0.10972041800126958,6.582365949563543
536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,38.0,0.4125950054288816,566.0,0.18152720181912066,10120,0.20434202574426838,0.20825297968461323,0.23106780360976095,2.0191392540330364
543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,19.0,0.2062975027144408,240.0,0.07697266508231264,8898,0.17966752421665022,0.026629978497790585,0.12932483763212815,1.1482180968090767
551,MEDICAL BACK PROBLEMS WITH MCC,27.0,0.2931596091205212,493.0,0.1581146828565839,8932,0.18035404880907163,0.11280556031144956,0.1350449262639373,1.6254673019892611
552,MEDICAL BACK PROBLEMS WITHOUT MCC,86.0,0.9337676438653637,2085.0,0.6687000279025911,43981,0.8880599440967063,0.045707699768657406,0.2650676159627726,1.0514691604688342
556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,24.0,0.26058631921824105,50.0,0.01603597189214847,2688,0.05427582660084915,0.2063104926173919,0.24455034732609257,4.801148790134947
563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",31.0,0.33659066232356133,604.0,0.19371454045715347,15402,0.3109956403669191,0.025595021956642205,0.14287612186640786,1.0823002596642342
602,CELLULITIS WITH MCC,16.0,0.17372421281216072,450.0,0.1443237470293362,10980,0.22170705955257577,-0.04798284674041506,0.029400465782824514,0.7835754673881443
603,CELLULITIS WITHOUT MCC,64.0,0.6948968512486429,2619.0,0.8399642077107368,54310,1.0966220768943888,-0.401725225645746,-0.1450673564620939,0.6336703098450985
605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",22.0,0.23887079261672098,147.0,0.04714575736291649,5045,0.10186813437547766,0.1370026582412433,0.1917250352538045,2.344902005726959
637,DIABETES WITH MCC,42.0,0.4560260586319218,1222.0,0.39191915304410857,20859,0.4211828374505627,0.03484322118135913,0.06410690558781323,1.0827270678745284
638,DIABETES WITH CC,80.0,0.8686210640608035,1528.0,0.49005930102405715,26317,0.5313902264339833,0.33723083762682027,0.3785617630367464,1.6346199475475596
640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",131.0,1.4223669923995657,4608.0,1.4778751695804027,73514,1.4843873202138484,-0.062020327814282794,-0.055508177180837004,0.9582182312057558
641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",130.0,1.4115092290988056,4254.0,1.3643404885839916,61771,1.247273841131344,0.16423538796746162,0.04716874051481401,1.1316754850069584
643,ENDOCRINE DISORDERS WITH MCC,25.0,0.2714440825190011,267.0,0.08563208990407283,6565,0.13255982203667213,0.13888426048232896,0.18581199261492826,2.0477100704307465
644,ENDOCRINE DISORDERS WITH CC,16.0,0.17372421281216072,226.0,0.07248259295251108,6026,0.12167638805681436,0.05204782475534636,0.10124161985964963,1.4277561619518462
645,ENDOCRINE DISORDERS WITHOUT CC/MCC,11.0,0.11943539630836049,11.0,0.0035279138162726625,208,0.004199915153637136,0.11523548115472335,0.11590748249208782,28.437573603106998
660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,18.0,0.19543973941368079,733.0,0.23508734793889655,12733,0.2571034598618349,-0.06166372044815413,-0.03964760852521576,0.7601598964039937
673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,19.0,0.2062975027144408,379.0,0.12155266694248539,6418,0.12959161276943817,0.07670588994500263,0.08474483577195542,1.5919047406368285
682,RENAL FAILURE WITH MCC,88.0,0.9554831704668839,5234.0,1.6786455376701017,73354,1.4811566162495122,-0.5256734457826283,-0.7231623672032178,0.6450925985709032
683,RENAL FAILURE WITH CC,96.0,1.0423452768729642,5573.0,1.7873694270988683,78178,1.5785623407742502,-0.536217063901286,-0.7450241502259041,0.6603130265743681
689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,95.0,1.0314875135722041,5807.0,1.862417775554123,79740,1.610102088226083,-0.5786145746538789,-0.8309302619819188,0.6406348523581118
690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,95.0,1.0314875135722041,6098.0,1.955747131966427,91493,1.8474174863063586,-0.8159299727341545,-0.9242596183942229,0.5583402350675551
698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,91.0,0.988056460369164,3958.0,1.2694075349824727,74188,1.4979966606636148,-0.5099402002944509,-0.28135107461330877,0.659585222260411
699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,40.0,0.43431053203040176,1470.0,0.47145757362916496,31564,0.6373371245644355,-0.2030265925340337,-0.0371470415987632,0.6814455259094082
811,RED BLOOD CELL DISORDERS WITH MCC,39.0,0.4234527687296417,1187.0,0.3806939727196046,21895,0.4421016456196399,-0.018648876889998167,0.042758796010037126,0.9578176714002946
812,RED BLOOD CELL DISORDERS WITHOUT MCC,65.0,0.7057546145494028,1833.0,0.5878787295661628,27448,0.5542272650818852,0.15152734946751756,0.11787588498323998,1.2734029143173422
813,COAGULATION DISORDERS,23.0,0.249728555917481,454.0,0.14560662478070807,10079,0.2035141578534072,0.04621439806407379,0.10412193113677293,1.227081980691301
840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,14.0,0.15200868621064062,191.0,0.061257412628007143,3774,0.07620422975878151,0.07580445645185911,0.09075127358263348,1.9947539223454152
853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,114.0,1.2377850162866448,5173.0,1.6590816519616807,79560,1.6064675462662048,-0.36868252997955997,-0.42129663567503584,0.7705011029718827
854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,30.0,0.32573289902280134,889.0,0.28511958024239975,13459,0.2717627791000107,0.05397011992279066,0.040613318780401586,1.1985927583664033
856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,12.0,0.13029315960912052,113.0,0.03624129647625554,2662,0.0537508372066445,0.07654232240247602,0.09405186313286498,2.4240210270253075
862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,24.0,0.26058631921824105,351.0,0.11257252268288223,5074,0.10245369946901361,0.15813261974922743,0.14801379653535882,2.543454463516503
863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,14.0,0.15200868621064062,139.0,0.04458000186017274,2343,0.047309621177749096,0.10469906503289153,0.10742868435046787,3.213060735352794
870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,35.0,0.3800217155266015,1314.0,0.4214253413256618,20906,0.4221318567400864,-0.042110141213484886,-0.04140362579906026,0.9002441049138521
871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,814.0,8.838219326818674,37606.0,12.060975179522705,577119,11.653129007461109,-2.814909680642435,-3.222755852704031,0.7584417302133922
872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,127.0,1.3789359391965255,6263.0,2.0086658392105172,103998,2.099917193019014,-0.7209812538224887,-0.6297299000139918,0.656662054951821
880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,12.0,0.13029315960912052,82.0,0.026298993903123485,1036,0.020918808169077277,0.10937435144004325,0.10399416570599704,6.228517349364255
884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,59.0,0.6406080347448426,1077.0,0.345414834556878,16642,0.33603359609052513,0.3045744386543175,0.29519320018796463,1.906380916068485
885,PSYCHOSES,14.0,0.15200868621064062,2168.0,0.6953197412435576,38035,0.7679989080220601,-0.6159902218114195,-0.543311055032917,0.19792825826032856
897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",17.0,0.18458197611292074,559.0,0.17928216575421987,11716,0.23656829778852256,-0.051986321675601826,0.005299810358700863,0.7802481475261982
907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,13.0,0.14115092290988057,228.0,0.073124031828197,3322,0.06707749105953158,0.074073431850349,0.06802689108168357,2.1042963992885255
908,OTHER O.R. PROCEDURES FOR INJURIES WITH CC,12.0,0.13029315960912052,138.0,0.04425928242232977,2346,0.0473701968770804,0.08292296273204013,0.08603387718679076,2.7505302531719384
917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,34.0,0.3691639522258415,437.0,0.1401543943373776,9015,0.1820299764905711,0.18713397573527038,0.22900955788846386,2.0280393336476843
919,COMPLICATIONS OF TREATMENT WITH MCC,30.0,0.32573289902280134,386.0,0.12379770300738617,8121,0.16397841808984223,0.1617544809329591,0.20193519601541515,1.9864376228116516
948,SIGNS AND SYMPTOMS WITHOUT MCC,52.0,0.5646036916395223,799.0,0.2562548308365325,11326,0.22869345687545292,0.33591023476406934,0.3083488608029898,2.4688231108728527
956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",22.0,0.23887079261672098,184.0,0.05901237656310636,1978,0.039939577759107,0.19893121485761397,0.17985841605361463,5.980804155152937
981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,40.0,0.43431053203040176,1074.0,0.3444526762433491,14959,0.30205062876566313,0.13225990326473863,0.08985785578705269,1.43787329231931
982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,11.0,0.11943539630836049,250.0,0.08017985946074234,4289,0.08660305814398883,0.03283233816437166,0.03925553684761815,1.379112918966252
987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,14.0,0.15200868621064062,129.0,0.041372807481743046,1872,0.037799236382734226,0.1142094498279064,0.11063587872889757,4.021475054984828
001,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,0.0,0.0,115.0,0.036882735351941476,1814,0.036628106195662334,-0.036628106195662334,-0.036882735351941476,0.0
005,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT,0.0,0.0,51.0,0.016356691329991437,1043,0.021060151467516986,-0.021060151467516986,-0.016356691329991437,0.0
006,LIVER TRANSPLANT WITHOUT MCC,0.0,0.0,13.0,0.004169352691958602,97,0.001958614278378857,-0.001958614278378857,-0.004169352691958602,0.0
007,LUNG TRANSPLANT,0.0,0.0,19.0,0.006093669319016418,454,0.009167122498804135,-0.009167122498804135,-0.006093669319016418,0.0
011,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH MCC",0.0,0.0,24.0,0.007697266508231265,371,0.007491194817304701,-0.007491194817304701,-0.007697266508231265,0.0
012,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH CC",0.0,0.0,72.0,0.02309179952469379,625,0.012619937360688512,-0.012619937360688512,-0.02309179952469379,0.0
013,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITHOUT CC/MCC",0.0,0.0,21.0,0.006735108194702356,21,0.00042402989531913396,-0.00042402989531913396,-0.006735108194702356,0.0
014,ALLOGENEIC BONE MARROW TRANSPLANT,0.0,0.0,49.0,0.0157152524543055,831,0.016779468714771446,-0.016779468714771446,-0.0157152524543055,0.0
016,AUTOLOGOUS BONE MARROW TRANSPLANT WITH CC/MCC,0.0,0.0,57.0,0.01828100795704925,1153,0.023281260442998167,-0.023281260442998167,-0.01828100795704925,0.0
018,CHIMERIC ANTIGEN RECEPTOR (CAR) T-CELL AND OTHER IMMUNOTHERAPIES,0.0,0.0,45.0,0.014432374702933619,1360,0.027460983696858197,-0.027460983696858197,-0.014432374702933619,0.0
020,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH MCC,0.0,0.0,14.0,0.004490072129801571,833,0.016819852514325648,-0.016819852514325648,-0.004490072129801571,0.0
029,SPINAL PROCEDURES WITH CC OR SPINAL NEUROSTIMULATORS,0.0,0.0,13.0,0.004169352691958602,548,0.011065161077851687,-0.011065161077851687,-0.004169352691958602,0.0
032,VENTRICULAR SHUNT PROCEDURES WITH CC,0.0,0.0,28.0,0.008980144259603142,487,0.009833455191448489,-0.009833455191448489,-0.008980144259603142,0.0
033,VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,0.0,0.0,26.0,0.008338705383917204,755,0.01524488433171172,-0.01524488433171172,-0.008338705383917204,0.0
034,CAROTID ARTERY STENT PROCEDURES WITH MCC,0.0,0.0,15.0,0.00481079156764454,202,0.004078763754974527,-0.004078763754974527,-0.00481079156764454,0.0
035,CAROTID ARTERY STENT PROCEDURES WITH CC,0.0,0.0,304.0,0.09749870910426268,2811,0.056759430273432644,-0.056759430273432644,-0.09749870910426268,0.0
037,EXTRACRANIAL PROCEDURES WITH MCC,0.0,0.0,11.0,0.0035279138162726625,119,0.0024028360734750925,-0.0024028360734750925,-0.0035279138162726625,0.0
040,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH MCC",0.0,0.0,43.0,0.01379093582724768,879,0.017748679904072324,-0.017748679904072324,-0.01379093582724768,0.0
041,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUR",0.0,0.0,52.0,0.016677410767834407,1631,0.03293298853645274,-0.03293298853645274,-0.016677410767834407,0.0
042,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHOUT CC/MCC",0.0,0.0,12.0,0.0038486332541156324,74,0.0014942005835055197,-0.0014942005835055197,-0.0038486332541156324,0.0
055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,0.0,0.0,11.0,0.0035279138162726625,132,0.0026653307705774136,-0.0026653307705774136,-0.0035279138162726625,0.0
061,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",0.0,0.0,23.0,0.007376547070388295,426,0.00860174930504529,-0.00860174930504529,-0.007376547070388295,0.0
062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",0.0,0.0,142.0,0.04554216017370165,1826,0.036870408992987554,-0.036870408992987554,-0.04554216017370165,0.0
068,PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,0.0,0.0,46.0,0.01475309414077659,549,0.011085352977628788,-0.011085352977628788,-0.01475309414077659,0.0
070,OTHER CEREBROVASCULAR DISORDERS WITH MCC,0.0,0.0,902.0,0.28928893293435837,10982,0.22174744335212998,-0.22174744335212998,-0.28928893293435837,0.0
072,OTHER CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,0.0,0.0,13.0,0.004169352691958602,50,0.0010095949888550809,-0.0010095949888550809,-0.004169352691958602,0.0
080,NONTRAUMATIC STUPOR AND COMA WITH MCC,0.0,0.0,71.0,0.022771080086850824,86,0.001736503380830739,-0.001736503380830739,-0.022771080086850824,0.0
084,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,0.0,0.0,73.0,0.023412518962536762,692,0.01397279464575432,-0.01397279464575432,-0.023412518962536762,0.0
087,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,0.0,0.0,67.0,0.021488202335478948,1091,0.022029362656817864,-0.022029362656817864,-0.021488202335478948,0.0
093,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,0.0,0.0,25.0,0.008017985946074235,741,0.0149621977348323,-0.0149621977348323,-0.008017985946074235,0.0
103,HEADACHES WITHOUT MCC,0.0,0.0,63.0,0.02020532458410707,2179,0.04399814961430443,-0.04399814961430443,-0.02020532458410707,0.0
115,EXTRAOCULAR PROCEDURES EXCEPT ORBIT,0.0,0.0,15.0,0.00481079156764454,45,0.0009086354899695729,-0.0009086354899695729,-0.00481079156764454,0.0
123,NEUROLOGICAL EYE DISORDERS,0.0,0.0,15.0,0.00481079156764454,190,0.003836460957649308,-0.003836460957649308,-0.00481079156764454,0.0
125,OTHER DISORDERS OF THE EYE WITHOUT MCC,0.0,0.0,25.0,0.008017985946074235,709,0.014316056941965047,-0.014316056941965047,-0.008017985946074235,0.0
141,MAJOR HEAD AND NECK PROCEDURES WITH CC,0.0,0.0,70.0,0.022450360649007853,1174,0.0237052903383173,-0.0237052903383173,-0.022450360649007853,0.0
142,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,0.0,0.0,34.0,0.010904460886660958,159,0.003210512064559157,-0.003210512064559157,-0.010904460886660958,0.0
144,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC",0.0,0.0,23.0,0.007376547070388295,180,0.0036345419598782917,-0.0036345419598782917,-0.007376547070388295,0.0
145,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC",0.0,0.0,30.0,0.00962158313528908,118,0.002382644173697991,-0.002382644173697991,-0.00962158313528908,0.0
146,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH MCC",0.0,0.0,11.0,0.0035279138162726625,52,0.001049978788409284,-0.001049978788409284,-0.0035279138162726625,0.0
149,DYSEQUILIBRIUM,0.0,0.0,182.0,0.058370937687420424,7721,0.1559016581790016,-0.1559016581790016,-0.058370937687420424,0.0
153,OTITIS MEDIA AND URI WITHOUT MCC,0.0,0.0,11.0,0.0035279138162726625,390,0.007874840913069631,-0.007874840913069631,-0.0035279138162726625,0.0
167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,0.0,0.0,67.0,0.021488202335478948,965,0.01948518328490306,-0.01948518328490306,-0.021488202335478948,0.0
168,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,0.0,0.0,12.0,0.0038486332541156324,76,0.0015345843830597231,-0.0015345843830597231,-0.0038486332541156324,0.0
183,MAJOR CHEST TRAUMA WITH MCC,0.0,0.0,142.0,0.04554216017370165,2895,0.05845554985470919,-0.05845554985470919,-0.04554216017370165,0.0
186,PLEURAL EFFUSION WITH MCC,0.0,0.0,118.0,0.03784489366547038,1751,0.035356016509704935,-0.035356016509704935,-0.03784489366547038,0.0
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,0.0,0.0,32.0,0.01026302201097502,322,0.006501791728226721,-0.006501791728226721,-0.01026302201097502,0.0
199,PNEUMOTHORAX WITH MCC,0.0,0.0,117.0,0.03752417422762742,1183,0.023887017436311213,-0.023887017436311213,-0.03752417422762742,0.0
204,RESPIRATORY SIGNS AND SYMPTOMS,0.0,0.0,23.0,0.007376547070388295,495,0.009994990389665302,-0.009994990389665302,-0.007376547070388295,0.0
212,CONCOMITANT AORTIC AND MITRAL VALVE PROCEDURES,0.0,0.0,11.0,0.0035279138162726625,245,0.004947015445389896,-0.004947015445389896,-0.0035279138162726625,0.0
215,OTHER HEART ASSIST SYSTEM IMPLANT,0.0,0.0,40.0,0.012828777513718774,656,0.013245886253778661,-0.013245886253778661,-0.012828777513718774,0.0
216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,0.0,0.0,150.0,0.04810791567644541,2577,0.05203452572559087,-0.05203452572559087,-0.04810791567644541,0.0
217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,0.0,0.0,12.0,0.0038486332541156324,344,0.006946013523322956,-0.006946013523322956,-0.0038486332541156324,0.0
221,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,0.0,0.0,23.0,0.007376547070388295,175,0.0035335824609927834,-0.0035335824609927834,-0.007376547070388295,0.0
228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,0.0,0.0,159.0,0.05099439061703213,2279,0.04601733959201459,-0.04601733959201459,-0.05099439061703213,0.0
229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,0.0,0.0,278.0,0.08916000372034548,3889,0.07852629823314819,-0.07852629823314819,-0.08916000372034548,0.0
231,CORONARY BYPASS WITH PTCA WITH MCC,0.0,0.0,17.0,0.005452230443330479,30,0.0006057569933130486,-0.0006057569933130486,-0.005452230443330479,0.0
239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,0.0,0.0,113.0,0.03624129647625554,1489,0.03006573876810431,-0.03006573876810431,-0.03624129647625554,0.0
240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,0.0,0.0,39.0,0.012508058075875805,848,0.017122731010982172,-0.017122731010982172,-0.012508058075875805,0.0
268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,0.0,0.0,37.0,0.011866619200189867,529,0.010681514982086755,-0.010681514982086755,-0.011866619200189867,0.0
272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,0.0,0.0,15.0,0.00481079156764454,403,0.008137335610171952,-0.008137335610171952,-0.00481079156764454,0.0
273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,0.0,0.0,247.0,0.07921770114721342,5244,0.1058863224311209,-0.1058863224311209,-0.07921770114721342,0.0
276,CARDIAC DEFIBRILLATOR IMPLANT WITH MCC OR CAROTID SINUS NEUROSTIMULATOR,0.0,0.0,11.0,0.0035279138162726625,628,0.012680513060019815,-0.012680513060019815,-0.0035279138162726625,0.0
277,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT MCC,0.0,0.0,24.0,0.007697266508231265,826,0.01667850921588594,-0.01667850921588594,-0.007697266508231265,0.0
293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,0.0,0.0,11.0,0.0035279138162726625,11,0.0002221108975481178,-0.0002221108975481178,-0.0035279138162726625,0.0
301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,0.0,0.0,23.0,0.007376547070388295,289,0.005835459035582368,-0.005835459035582368,-0.007376547070388295,0.0
303,ATHEROSCLEROSIS WITHOUT MCC,0.0,0.0,180.0,0.057729498811734475,1860,0.037556933585409014,-0.037556933585409014,-0.057729498811734475,0.0
306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,0.0,0.0,12.0,0.0038486332541156324,664,0.013407421451995475,-0.013407421451995475,-0.0038486332541156324,0.0
311,ANGINA PECTORIS,0.0,0.0,11.0,0.0035279138162726625,61,0.0012317058864031987,-0.0012317058864031987,-0.0035279138162726625,0.0
